length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,web_traffic,dns_record,google_index,page_rank,status,domain_age_missing,domain_age_created
31.0,23,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0.0,0,0,0,0,0,15,0.6,0.4,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,100.0,0,0,0,25.0,0,0,0,1,1,0,340,833799,0,0,4.0,0,0,3312
77.0,22,1,2,0,0.0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.298701299,0.272727273,0,0,0,0,1,2,0,0,1,0,0,0,5,3,3,7,3,32,10,32,12.2,8.5,14.66666667,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,60,50436,0,1,4.0,1,0,5783
49.0,18,0,3,1,0.0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1.0,0.12244898,0.0,0,0,0,0,0,3,1,0,0,0,0,0,8,3,1,3,1,10,10,6,3.875,6.5,3.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,161,1747496,0,1,4.0,0,0,3857
18.0,10,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,1,0,5,5,0,3.0,3.0,0.0,1.0,0,0,0,0,0,5,0.4,0.6,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,338,0,0,0,0.0,1,1,0
93.0,24,1,3,0,0.0,0,0,0,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,1.0,0.129032258,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,6,1,6,1,13,13,8,4.533333333,9.5,3.769230769,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,246,0,0,0,7.0,0,0,5232
123.0,46,1,5,0,0.0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0.0,0.1707317069999999,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,5707171,0,1,0.0,1,0,3992
64.0,31,1,5,0,1.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1.0,0.15625,0.322580645,0,0,1,0,0,3,0,0,1,0,0,0,7,8,1,1,3,17,14,17,6.714285714,6.0,7.666666667,0.0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,216,0,0,1,5.0,1,0,5627
159.0,14,0,2,0,0.0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1.0,0.308176101,0.142857143,0,0,0,0,0,2,0,0,0,0,0,0,10,3,4,11,4,23,11,23,14.0,11.0,14.33333333,1.0,0,0,0,0,0,39,0.025641026,0.974358974,0,2,0,0.6315789470000001,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,0.0,1,1,0
91.0,18,0,2,6,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,10,3,3,3,3,16,10,16,7.0,6.5,7.125,0.0,0,0,0,0,0,131,0.7099236640000001,0.290076336,0,3,0,0.105263158,0,0.052631579,0,1,58.82352941,0,86.95652174,13.04347826,0,0,0,47.36842105,0,0,0,1,1,0,986,135,0,0,8.0,0,0,5222
75.0,20,0,2,0,0.0,1,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1.0,0.053333333,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,3,4,5,4,16,10,16,8.285714286000001,7.5,8.6,1.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,198,114489,0,0,5.0,0,0,8202
32.0,23,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0.0,0,0,0,0,0,18,0.7222222220000001,0.277777778,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,0,0,220,1307416,0,0,5.0,0,0,7449
20.0,8,0,1,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,5,4,5,5,4,4.5,5.0,4.0,0.0,0,0,0,0,0,41,0.902439024,0.097560976,0,1,0,0.0,0,0.0,0,1,86.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,730,0,0,1,2.0,1,0,4383
33.0,12,1,2,0,0.0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.212121212,0.0,0,0,0,0,0,2,0,1,0,0,2,0,4,5,3,3,5,7,4,7,4.75,3.5,6.0,0.0,1,0,0,0,0,584,0.7482876709999999,0.251712329,0,4,0,0.0068027209999999,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,94.54545455,0,0,0,0,0,0,1261,70,0,0,8.0,0,0,8964
38.0,29,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,22,22,0,12.5,12.5,0.0,0.0,0,0,0,0,0,186,0.612903226,0.387096774,0,4,0,0.166666667,0,0.0,0,1,12.5,0,16.66666667,83.33333333,0,0,0,20.0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,1456
63.0,18,0,2,0,0.0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,0,0,0,0,1.0,0.031746032,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,3,14,3,14,14,7,6.571428571,14.0,5.333333333,1.0,0,0,0,0,0,31,0.967741935,0.032258065,0,0,0,0.0,0,0.0,0,0,100.0,0,92.30769231,7.692307692000001,0,0,0,100.0,0,0,0,1,0,0,303,0,0,1,0.0,1,0,2254
55.0,21,0,2,2,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,3,3,4,13,13,9,6.333333333,8.0,5.5,0.0,0,0,0,0,0,95,0.842105263,0.1578947369999999,0,0,0,0.466666667,0,0.0,0,0,69.23076923,0,20.0,80.0,0,0,0,81.08108108,0,0,0,0,0,0,82,8889671,0,0,2.0,0,0,5032
50.0,20,0,3,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0.0,0,0,0,0,0,52,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,40.0,0,0,0,1,1,0,3479,2604,0,0,6.0,0,0,8047
40.0,31,0,2,2,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,2,2,0,11,11,0,5.0,5.0,0.0,1.0,0,0,0,1,2,47,0.0,1.0,0,1,0,0.0,0,0.319148936,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,77586,0,1,1.0,1,1,0
72.0,32,0,2,8,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,5,2,3,2,6,6,6,4.545454545,4.8,4.333333333,0.0,0,0,0,0,0,104,0.663461538,0.336538462,0,0,0,0.057142857,0,0.0,0,1,93.33333333,0,0.0,100.0,0,0,0,53.19148936,0,0,0,1,1,0,1011,3541485,0,0,2.0,0,1,0
45.0,15,0,3,0,0.0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,2,3,2,7,7,5,4.0,5.0,3.6,0.0,0,0,0,0,0,83,0.746987952,0.253012048,0,0,0,0.238095238,0,0.047619048,0,1,33.33333333,0,100.0,0.0,0,0,0,11.11111111,0,0,0,1,1,0,1493,10664,0,0,5.0,0,0,5812
31.0,22,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0.0,0,0,0,0,0,78,0.91025641,0.08974359,0,0,0,0.142857143,0,0.0,0,0,92.85714286,0,100.0,0.0,0,0,0,64.70588235,0,0,0,1,1,0,186,3760288,0,0,3.0,0,0,2006
90.0,23,0,3,1,0.0,1,1,0,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,11,0,2,16,2,16,16,7,5.909090909,16.0,4.9,5.0,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,63,0,0,1,0.0,1,1,0
84.0,16,0,2,0,0.0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0.0,0.071428571,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,1,5,1,33,6,33,7.1111111110000005,5.5,7.571428571,1.0,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2975,1,0,1,10.0,1,0,8347
35.0,26,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.028571429,0.038461538,0,0,0,0,0,2,0,0,0,0,0,0,2,2,10,10,0,11,11,0,10.5,10.5,0.0,0.0,0,0,0,0,0,2,0.5,0.5,0,0,0,1.0,0,0.0,1,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,85,4073967,0,1,2.0,1,0,2837
63.0,22,0,1,2,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,2,0,8,1,2,3,2,15,15,8,5.75,9.0,4.666666667,2.0,0,0,0,0,0,590,0.969491525,0.030508475,0,0,0,0.055555556,0,0.055555556,0,1,60.0,0,98.36065574,1.6393442619999998,0,0,0,96.91780822,0,0,0,1,1,0,113,0,0,1,0.0,1,0,2809
35.0,20,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,6,12,12,6,7.0,7.5,6.0,0.0,0,0,0,0,0,8,0.375,0.625,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,519,0,0,1,0.0,1,0,212
24.0,10,0,1,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.041666667,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,5,6,5,6,6,5,5.5,6.0,5.0,0.0,0,0,0,0,0,18,0.7222222220000001,0.277777778,0,1,0,0.0,0,0.0,0,1,76.92307692,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,334,787013,0,1,2.0,1,0,5509
24.0,16,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0.0,0,0,0,0,0,21,0.238095238,0.761904762,0,1,0,0.1875,0,0.0625,0,1,66.66666667,0,0.0,0.0,0,0,0,59.375,0,0,0,1,0,0,186,381443,0,0,4.0,0,0,3466
26.0,12,0,1,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,8,2,8,8,3,4.333333333,8.0,2.5,0.0,0,0,0,0,0,16,0.5,0.5,0,1,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,50.0,0,0,0,0,0,0,91,2262517,0,1,2.0,1,0,1735
41.0,23,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.024390244,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,1,7,1,11,11,8,6.75,9.0,4.5,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,152,0,0,1,2.0,0,1,0
49.0,16,0,2,0,0.0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,9,9,8,5.333333333,5.5,5.25,0.0,1,0,0,0,0,1486,0.860026918,0.139973082,0,0,0,0.346153846,0,0.028846154,0,0,100.0,0,100.0,0.0,0,0,0,62.85714286,0,0,0,0,1,0,905,12,0,0,7.0,0,0,7130
37.0,17,0,2,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.054054054,0.058823529,0,0,0,0,0,2,0,0,0,0,1,0,4,3,2,3,2,9,9,8,5.5,6.0,5.0,0.0,0,0,0,0,0,9,0.7777777779999999,0.222222222,0,0,0,1.0,0,0.5,0,0,0.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,37,3529045,0,1,2.0,0,1,0
46.0,17,0,3,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,10,3,10,10,5,5.4,10.0,4.25,0.0,0,0,0,0,0,16,0.0625,0.9375,0,2,0,0.2,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,180,0,0,1,0.0,1,1,0
25.0,17,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0.0,0,0,0,0,0,228,0.973684211,0.026315789,0,1,0,0.166666667,0,0.166666667,0,1,71.42857143,0,100.0,0.0,0,0,0,33.33333333,0,0,0,0,0,0,246,112982,0,0,4.0,0,0,3040
47.0,39,0,4,2,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.127659574,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,6,2,1,1,0,7,7,0,5.0,5.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,231,5865346,0,1,5.0,1,0,5612
90.0,16,0,2,7,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1.0,0.011111111,0.0,0,0,0,0,0,2,0,0,0,0,1,0,12,3,1,3,1,10,8,10,5.583333333,5.5,5.6,0.0,0,0,0,0,0,46,0.586956522,0.413043478,0,1,0,0.421052632,0,0.105263158,0,1,66.66666667,0,100.0,0.0,0,0,0,54.54545455,0,0,0,1,0,0,64,55888,0,0,4.0,0,0,5414
24.0,16,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0.0,0,0,0,0,0,156,0.25,0.75,0,9,0,0.0,0,0.0,1,1,2.272727273,0,0.0,100.0,0,0,0,39.13043478,0,0,0,1,1,0,54,940265,0,1,1.0,1,0,7251
29.0,20,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.068965517,0.1,0,0,0,0,0,2,0,0,1,0,0,0,2,1,7,7,0,8,8,0,7.5,7.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,230,0,0,1,5.0,1,0,5613
53.0,16,0,3,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,3,3,4,10,8,10,6.166666667,5.5,6.5,0.0,0,0,0,0,0,187,0.930481283,0.069518717,0,0,0,0.461538462,0,0.307692308,0,0,100.0,0,100.0,0.0,0,0,0,89.3442623,0,0,0,1,1,0,2901,502614,0,0,5.0,0,0,7692
85.0,14,1,1,10,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.094117647,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12,2,2,10,2,10,10,9,5.25,10.0,4.818181818,0.0,0,0,0,0,0,174,0.7356321840000001,0.264367816,0,0,0,0.130434783,0,0.173913043,0,1,72.30769231,0,85.0,15.0,0,0,0,16.66666667,0,0,0,1,0,0,47,1518,0,0,7.0,0,0,5797
70.0,9,0,6,0,0.0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,12,1,1,6,1,11,6,11,4.0,6.0,3.818181818,0.0,0,0,0,0,0,24,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,207,0,0,1,2.0,1,0,2350
26.0,17,0,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0.0,0,0,0,0,0,80,0.825,0.175,0,1,0,0.142857143,0,0.142857143,0,1,75.0,0,89.47368421,10.52631579,0,0,0,20.0,0,0,0,1,0,0,0,988977,0,0,2.0,0,1,0
47.0,16,0,2,0,0.0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,8,6.2,5.5,6.666666667,0.0,1,0,0,0,0,235,0.953191489,0.046808511,0,0,0,0.454545455,0,0.090909091,0,0,100.0,0,100.0,0.0,0,0,0,71.05263158,0,0,0,0,0,0,902,12,0,0,7.0,0,0,7132
61.0,16,0,3,0,0.0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,3,3,3,11,8,11,6.142857143,5.5,6.4,0.0,0,0,0,0,0,96,0.854166667,0.145833333,0,0,0,0.071428571,0,0.0,0,0,100.0,0,14.28571429,85.71428571,0,0,0,42.85714286,0,0,0,1,1,0,234,76196,0,0,5.0,0,0,7071
65.0,20,0,4,0,0.0,0,0,0,0,2,1,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.107692308,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,3,3,3,11,8,11,5.875,4.666666667,6.6,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,4293,0,0,5.0,0,0,8592
33.0,16,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,4,5,2,3,2,8,8,5,4.5,5.5,3.5,0.0,0,0,0,0,0,29,0.517241379,0.482758621,0,2,0,0.0,0,0.0,0,1,23.07692308,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,149,238940,0,1,3.0,1,0,582
27.0,19,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,1.0,0,0,0,0,0,311,0.938906752,0.061093248,0,0,0,0.315789474,0,0.105263158,0,0,100.0,0,66.66666667,33.33333333,0,1,0,41.37931034,0,0,0,0,0,0,0,2415737,0,0,3.0,0,0,5342
124.0,50,1,4,1,0.0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1.0,0.1693548389999999,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,4,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,24,5707171,0,1,0.0,1,0,3993
51.0,13,0,1,0,0.0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1.0,0.058823529,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,1,9,1,9,9,9,5.666666667,9.0,5.0,1.0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,337,0,0,1,2.0,1,0,4410
35.0,14,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,4,3,3,3,4,8,6,8,5.25,4.5,6.0,0.0,0,0,0,0,0,95,0.978947368,0.021052632,0,0,0,0.5,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,77.77777778,0,0,0,0,0,0,328,120226,0,0,5.0,0,0,6977
68.0,18,0,2,7,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.073529412,0.0,0,0,0,0,0,2,0,0,1,0,1,0,10,4,1,3,1,10,10,7,4.7,6.5,4.25,0.0,0,0,0,0,0,54,0.666666667,0.333333333,0,0,0,0.666666667,0,0.5,0,0,80.0,0,100.0,0.0,0,0,0,30.43478261,0,0,0,1,0,0,79,204376,0,0,4.0,0,0,5034
30.0,22,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.033333333,0.045454545,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0.0,0.0,0,0,0,0,0,3,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,270,4286481,0,0,2.0,0,1,0
29.0,21,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,7,7,0,9,9,0,8.0,8.0,0.0,0.0,0,0,0,0,0,51,0.607843137,0.392156863,0,0,0,0.05,0,0.0,0,1,52.94117647,0,100.0,0.0,0,0,0,37.5,0,0,0,0,1,0,1645,413,0,0,5.0,0,0,6391
70.0,43,0,5,2,0.0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1.0,0.071428571,0.046511628,0,0,0,1,1,3,0,0,0,0,0,0,9,3,2,3,2,15,7,15,5.555555556,4.714285714,8.5,1.0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,226,0,0,1,0.0,1,0,505
105.0,18,0,3,7,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0.0,0.057142857,0.0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,3,3,3,10,10,9,6.230769231,6.5,6.181818182000001,0.0,0,0,0,0,0,177,0.971751412,0.028248588,0,1,0,0.0,0,0.0,0,1,90.0,0,100.0,0.0,0,0,0,98.7012987,0,0,0,0,1,0,3537,3636,0,0,5.0,0,0,3037
148.0,16,1,2,1,0.0,1,0,0,3,4,0,0,11,1,1,0,0,0,0,1,0,0,0,0.0,0.236486486,0.0,0,0,0,0,0,2,1,0,0,0,0,0,17,6,1,3,1,43,8,43,6.8823529410000015,5.5,7.066666667000001,1.0,0,0,0,0,0,4,0.0,1.0,0,0,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,577,0,0,1,0.0,1,0,883
127.0,50,1,4,1,0.0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1.0,0.118110236,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,8,2,3,2,17,13,17,7.769230769,8.4,7.375,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,5697976,0,1,0.0,1,0,3992
57.0,23,0,3,3,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,2,3,2,15,15,7,5.714285714,9.0,4.4,0.0,0,0,0,0,0,47,0.893617021,0.106382979,0,0,0,0.0,0,0.0,0,0,77.77777778,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,0,26,1352921,0,0,4.0,0,0,8373
70.0,45,1,5,2,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.242857143,0.377777778,0,0,0,0,1,3,0,0,1,0,0,0,9,3,1,1,3,14,14,6,5.555555556,6.0,4.666666667,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,228,0,0,1,5.0,1,0,5616
